mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto
2022-09,000,Total,28123,Rivas-Vaciamadrid,2511,123,118.23
2022-09,010,Total Europa,28123,Rivas-Vaciamadrid,2056,123,118.23
2022-09,011,Total Unión Europea,28123,Rivas-Vaciamadrid,1885,123,118.23
2022-09,020,Total África,28123,Rivas-Vaciamadrid,73,123,118.23
2022-09,030,Total América,28123,Rivas-Vaciamadrid,336,123,118.23
2022-09,031,Total América del Norte,28123,Rivas-Vaciamadrid,185,123,118.23
2022-09,033,Total Sudamérica,28123,Rivas-Vaciamadrid,145,123,118.23
2022-09,040,Total Asia,28123,Rivas-Vaciamadrid,45,123,118.23
2022-09,102,Austria,28123,Rivas-Vaciamadrid,123,123,106.54
2022-09,103,Bélgica,28123,Rivas-Vaciamadrid,35,123,107.92
2022-09,107,Dinamarca,28123,Rivas-Vaciamadrid,64,123,102.03
2022-09,110,Francia,28123,Rivas-Vaciamadrid,802,123,97.67
2022-09,113,Irlanda,28123,Rivas-Vaciamadrid,34,123,130.13
2022-09,115,Italia,28123,Rivas-Vaciamadrid,85,123,99.18
2022-09,117,Luxemburgo,28123,Rivas-Vaciamadrid,66,123,118.23
2022-09,121,Países Bajos,28123,Rivas-Vaciamadrid,296,123,94.57
2022-09,122,Polonia,28123,Rivas-Vaciamadrid,44,123,78.35
2022-09,123,Portugal,28123,Rivas-Vaciamadrid,105,123,114.6
2022-09,125,Reino Unido,28123,Rivas-Vaciamadrid,113,123,161.13
2022-09,126,Alemania,28123,Rivas-Vaciamadrid,138,123,109.3
2022-09,128,Rumania,28123,Rivas-Vaciamadrid,39,123,125.39
2022-09,131,Suecia,28123,Rivas-Vaciamadrid,35,123,107.06
2022-09,132,Suiza,28123,Rivas-Vaciamadrid,45,123,217.58
2022-09,228,Marruecos,28123,Rivas-Vaciamadrid,56,123,118.23
2022-09,302,EE.UU.,28123,Rivas-Vaciamadrid,150,123,154.39
2022-09,343,Colombia,28123,Rivas-Vaciamadrid,53,123,151.28
2022-09,000,Total,28125,Robledo de Chavela,306,125,118.23
2022-09,010,Total Europa,28125,Robledo de Chavela,262,125,118.23
2022-09,011,Total Unión Europea,28125,Robledo de Chavela,222,125,118.23
2022-09,030,Total América,28125,Robledo de Chavela,36,125,118.23
2022-09,031,Total América del Norte,28125,Robledo de Chavela,30,125,118.23
2022-09,110,Francia,28125,Robledo de Chavela,97,125,97.67
2022-09,121,Países Bajos,28125,Robledo de Chavela,75,125,94.57
2022-09,000,Total,28127,"Rozas de Madrid, Las",4473,127,118.23
2022-09,010,Total Europa,28127,"Rozas de Madrid, Las",3461,127,118.23
2022-09,011,Total Unión Europea,28127,"Rozas de Madrid, Las",3028,127,118.23
2022-09,020,Total África,28127,"Rozas de Madrid, Las",85,127,118.23
2022-09,030,Total América,28127,"Rozas de Madrid, Las",784,127,118.23
2022-09,031,Total América del Norte,28127,"Rozas de Madrid, Las",518,127,118.23
2022-09,033,Total Sudamérica,28127,"Rozas de Madrid, Las",243,127,118.23
2022-09,040,Total Asia,28127,"Rozas de Madrid, Las",139,127,118.23
2022-09,102,Austria,28127,"Rozas de Madrid, Las",219,127,106.54
2022-09,103,Bélgica,28127,"Rozas de Madrid, Las",83,127,107.92
2022-09,107,Dinamarca,28127,"Rozas de Madrid, Las",79,127,102.03
2022-09,110,Francia,28127,"Rozas de Madrid, Las",879,127,97.67
2022-09,113,Irlanda,28127,"Rozas de Madrid, Las",31,127,130.13
2022-09,115,Italia,28127,"Rozas de Madrid, Las",129,127,99.18
2022-09,116,Liechtenstein,28127,"Rozas de Madrid, Las",33,127,118.23
2022-09,117,Luxemburgo,28127,"Rozas de Madrid, Las",61,127,118.23
2022-09,121,Países Bajos,28127,"Rozas de Madrid, Las",724,127,94.57
2022-09,122,Polonia,28127,"Rozas de Madrid, Las",36,127,78.35
2022-09,123,Portugal,28127,"Rozas de Madrid, Las",226,127,114.6
2022-09,125,Reino Unido,28127,"Rozas de Madrid, Las",288,127,161.13
2022-09,126,Alemania,28127,"Rozas de Madrid, Las",365,127,109.3
2022-09,128,Rumania,28127,"Rozas de Madrid, Las",35,127,125.39
2022-09,131,Suecia,28127,"Rozas de Madrid, Las",51,127,107.06
2022-09,132,Suiza,28127,"Rozas de Madrid, Las",80,127,217.58
2022-09,228,Marruecos,28127,"Rozas de Madrid, Las",66,127,118.23
2022-09,302,EE.UU.,28127,"Rozas de Madrid, Las",399,127,154.39
2022-09,340,Argentina,28127,"Rozas de Madrid, Las",80,127,114.2
2022-09,343,Colombia,28127,"Rozas de Madrid, Las",104,127,151.28
2022-09,348,Peru,28127,"Rozas de Madrid, Las",31,127,118.23
2022-09,407,China,28127,"Rozas de Madrid, Las",43,127,213.52
2022-09,430,Republica de corea - corea del sur,28127,"Rozas de Madrid, Las",49,127,121.28
2022-09,000,Total,28129,San Agustín del Guadalix,515,129,118.23
2022-09,010,Total Europa,28129,San Agustín del Guadalix,413,129,118.23
2022-09,011,Total Unión Europea,28129,San Agustín del Guadalix,379,129,118.23
2022-09,030,Total América,28129,San Agustín del Guadalix,89,129,118.23
2022-09,031,Total América del Norte,28129,San Agustín del Guadalix,73,129,118.23
2022-09,110,Francia,28129,San Agustín del Guadalix,148,129,97.67
2022-09,121,Países Bajos,28129,San Agustín del Guadalix,75,129,94.57
2022-09,125,Reino Unido,28129,San Agustín del Guadalix,31,129,161.13
2022-09,126,Alemania,28129,San Agustín del Guadalix,62,129,109.3
2022-09,000,Total,28130,San Fernando de Henares,3600,130,118.23
2022-09,010,Total Europa,28130,San Fernando de Henares,2933,130,118.23
2022-09,011,Total Unión Europea,28130,San Fernando de Henares,2508,130,118.23
2022-09,020,Total África,28130,San Fernando de Henares,45,130,118.23
2022-09,030,Total América,28130,San Fernando de Henares,528,130,118.23
2022-09,031,Total América del Norte,28130,San Fernando de Henares,316,130,118.23
2022-09,033,Total Sudamérica,28130,San Fernando de Henares,203,130,118.23
2022-09,040,Total Asia,28130,San Fernando de Henares,93,130,118.23
2022-09,102,Austria,28130,San Fernando de Henares,88,130,106.54
2022-09,103,Bélgica,28130,San Fernando de Henares,163,130,107.92
2022-09,107,Dinamarca,28130,San Fernando de Henares,63,130,102.03
2022-09,110,Francia,28130,San Fernando de Henares,644,130,97.67
2022-09,115,Italia,28130,San Fernando de Henares,218,130,99.18
2022-09,116,Liechtenstein,28130,San Fernando de Henares,169,130,118.23
2022-09,117,Luxemburgo,28130,San Fernando de Henares,34,130,118.23
2022-09,121,Países Bajos,28130,San Fernando de Henares,300,130,94.57
2022-09,122,Polonia,28130,San Fernando de Henares,97,130,78.35
2022-09,123,Portugal,28130,San Fernando de Henares,221,130,114.6
2022-09,125,Reino Unido,28130,San Fernando de Henares,143,130,161.13
2022-09,126,Alemania,28130,San Fernando de Henares,340,130,109.3
2022-09,128,Rumania,28130,San Fernando de Henares,123,130,125.39
2022-09,131,Suecia,28130,San Fernando de Henares,108,130,107.06
2022-09,132,Suiza,28130,San Fernando de Henares,81,130,217.58
2022-09,142,Lituania,28130,San Fernando de Henares,31,130,118.23
2022-09,302,EE.UU.,28130,San Fernando de Henares,240,130,154.39
2022-09,343,Colombia,28130,San Fernando de Henares,88,130,151.28
2022-09,000,Total,28131,San Lorenzo de El Escorial,1507,131,118.23
2022-09,010,Total Europa,28131,San Lorenzo de El Escorial,1304,131,118.23
2022-09,011,Total Unión Europea,28131,San Lorenzo de El Escorial,1041,131,118.23
2022-09,020,Total África,28131,San Lorenzo de El Escorial,36,131,118.23
2022-09,030,Total América,28131,San Lorenzo de El Escorial,140,131,118.23
2022-09,031,Total América del Norte,28131,San Lorenzo de El Escorial,121,131,118.23
2022-09,102,Austria,28131,San Lorenzo de El Escorial,48,131,106.54
2022-09,103,Bélgica,28131,San Lorenzo de El Escorial,41,131,107.92
2022-09,110,Francia,28131,San Lorenzo de El Escorial,237,131,97.67
2022-09,113,Irlanda,28131,San Lorenzo de El Escorial,76,131,130.13
2022-09,115,Italia,28131,San Lorenzo de El Escorial,123,131,99.18
2022-09,121,Países Bajos,28131,San Lorenzo de El Escorial,143,131,94.57
2022-09,123,Portugal,28131,San Lorenzo de El Escorial,75,131,114.6
2022-09,125,Reino Unido,28131,San Lorenzo de El Escorial,190,131,161.13
2022-09,126,Alemania,28131,San Lorenzo de El Escorial,163,131,109.3
2022-09,131,Suecia,28131,San Lorenzo de El Escorial,65,131,107.06
2022-09,132,Suiza,28131,San Lorenzo de El Escorial,42,131,217.58
2022-09,000,Total,28132,San Martín de la Vega,608,132,118.23
2022-09,010,Total Europa,28132,San Martín de la Vega,576,132,118.23
2022-09,011,Total Unión Europea,28132,San Martín de la Vega,543,132,118.23
2022-09,110,Francia,28132,San Martín de la Vega,98,132,97.67
2022-09,121,Países Bajos,28132,San Martín de la Vega,68,132,94.57
2022-09,123,Portugal,28132,San Martín de la Vega,202,132,114.6
2022-09,126,Alemania,28132,San Martín de la Vega,40,132,109.3
2022-09,000,Total,28133,San Martín de Valdeiglesias,492,133,118.23
2022-09,010,Total Europa,28133,San Martín de Valdeiglesias,389,133,118.23
2022-09,011,Total Unión Europea,28133,San Martín de Valdeiglesias,331,133,118.23
2022-09,020,Total África,28133,San Martín de Valdeiglesias,43,133,118.23
2022-09,030,Total América,28133,San Martín de Valdeiglesias,48,133,118.23
2022-09,102,Austria,28133,San Martín de Valdeiglesias,30,133,106.54
2022-09,110,Francia,28133,San Martín de Valdeiglesias,137,133,97.67
2022-09,121,Países Bajos,28133,San Martín de Valdeiglesias,90,133,94.57
2022-09,123,Portugal,28133,San Martín de Valdeiglesias,30,133,114.6
2022-09,125,Reino Unido,28133,San Martín de Valdeiglesias,39,133,161.13
2022-09,000,Total,28134,San Sebastián de los Reyes,4907,134,118.23
2022-09,010,Total Europa,28134,San Sebastián de los Reyes,3703,134,118.23
2022-09,011,Total Unión Europea,28134,San Sebastián de los Reyes,3134,134,118.23
2022-09,020,Total África,28134,San Sebastián de los Reyes,79,134,118.23
2022-09,030,Total América,28134,San Sebastián de los Reyes,963,134,118.23
2022-09,031,Total América del Norte,28134,San Sebastián de los Reyes,556,134,118.23
2022-09,033,Total Sudamérica,28134,San Sebastián de los Reyes,375,134,118.23
2022-09,040,Total Asia,28134,San Sebastián de los Reyes,159,134,118.23
2022-09,102,Austria,28134,San Sebastián de los Reyes,153,134,106.54
2022-09,103,Bélgica,28134,San Sebastián de los Reyes,75,134,107.92
2022-09,107,Dinamarca,28134,San Sebastián de los Reyes,63,134,102.03
2022-09,109,Finlandia,28134,San Sebastián de los Reyes,36,134,91.94
2022-09,110,Francia,28134,San Sebastián de los Reyes,923,134,97.67
2022-09,113,Irlanda,28134,San Sebastián de los Reyes,96,134,130.13
2022-09,115,Italia,28134,San Sebastián de los Reyes,186,134,99.18
2022-09,117,Luxemburgo,28134,San Sebastián de los Reyes,49,134,118.23
2022-09,121,Países Bajos,28134,San Sebastián de los Reyes,525,134,94.57
2022-09,122,Polonia,28134,San Sebastián de los Reyes,102,134,78.35
2022-09,123,Portugal,28134,San Sebastián de los Reyes,232,134,114.6
2022-09,125,Reino Unido,28134,San Sebastián de los Reyes,429,134,161.13
2022-09,126,Alemania,28134,San Sebastián de los Reyes,458,134,109.3
2022-09,128,Rumania,28134,San Sebastián de los Reyes,51,134,125.39
2022-09,131,Suecia,28134,San Sebastián de los Reyes,118,134,107.06
2022-09,132,Suiza,28134,San Sebastián de los Reyes,97,134,217.58
2022-09,141,Estonia,28134,San Sebastián de los Reyes,35,134,118.23
2022-09,228,Marruecos,28134,San Sebastián de los Reyes,64,134,118.23
2022-09,302,EE.UU.,28134,San Sebastián de los Reyes,443,134,154.39
2022-09,340,Argentina,28134,San Sebastián de los Reyes,48,134,114.2
2022-09,342,Brasil,28134,San Sebastián de los Reyes,35,134,134.1
2022-09,343,Colombia,28134,San Sebastián de los Reyes,150,134,151.28
2022-09,348,Peru,28134,San Sebastián de los Reyes,46,134,118.23
2022-09,430,Republica de corea - corea del sur,28134,San Sebastián de los Reyes,30,134,121.28
2022-09,000,Total,28135,Santa María de la Alameda,90,135,118.23
2022-09,010,Total Europa,28135,Santa María de la Alameda,61,135,118.23
2022-09,011,Total Unión Europea,28135,Santa María de la Alameda,60,135,118.23
2022-09,000,Total,28136,Santorcaz,146,136,118.23
2022-09,010,Total Europa,28136,Santorcaz,123,136,118.23
2022-09,011,Total Unión Europea,28136,Santorcaz,92,136,118.23
2022-09,000,Total,28137,"Santos de la Humosa, Los",440,137,118.23
2022-09,010,Total Europa,28137,"Santos de la Humosa, Los",347,137,118.23
2022-09,011,Total Unión Europea,28137,"Santos de la Humosa, Los",334,137,118.23
2022-09,030,Total América,28137,"Santos de la Humosa, Los",80,137,118.23
2022-09,031,Total América del Norte,28137,"Santos de la Humosa, Los",73,137,118.23
2022-09,103,Bélgica,28137,"Santos de la Humosa, Los",57,137,107.92
2022-09,110,Francia,28137,"Santos de la Humosa, Los",44,137,97.67
2022-09,121,Países Bajos,28137,"Santos de la Humosa, Los",36,137,94.57
2022-09,123,Portugal,28137,"Santos de la Humosa, Los",43,137,114.6
2022-09,302,EE.UU.,28137,"Santos de la Humosa, Los",73,137,154.39
2022-09,000,Total,28140,Serranillos del Valle,94,140,118.23
2022-09,010,Total Europa,28140,Serranillos del Valle,63,140,118.23
2022-09,011,Total Unión Europea,28140,Serranillos del Valle,50,140,118.23
2022-09,000,Total,28143,Somosierra,42,143,118.23
2022-09,010,Total Europa,28143,Somosierra,32,143,118.23
2022-09,000,Total,28144,Soto del Real,293,144,118.23
2022-09,010,Total Europa,28144,Soto del Real,231,144,118.23
2022-09,011,Total Unión Europea,28144,Soto del Real,196,144,118.23
2022-09,030,Total América,28144,Soto del Real,42,144,118.23
2022-09,110,Francia,28144,Soto del Real,69,144,97.67
2022-09,126,Alemania,28144,Soto del Real,38,144,109.3
2022-09,000,Total,28145,Talamanca de Jarama,207,145,118.23
2022-09,010,Total Europa,28145,Talamanca de Jarama,179,145,118.23
2022-09,011,Total Unión Europea,28145,Talamanca de Jarama,163,145,118.23
2022-09,110,Francia,28145,Talamanca de Jarama,69,145,97.67
2022-09,121,Países Bajos,28145,Talamanca de Jarama,30,145,94.57
2022-09,000,Total,28146,Tielmes,63,146,118.23
2022-09,010,Total Europa,28146,Tielmes,59,146,118.23
2022-09,011,Total Unión Europea,28146,Tielmes,58,146,118.23
2022-09,000,Total,28148,Torrejón de Ardoz,3126,148,118.23
2022-09,010,Total Europa,28148,Torrejón de Ardoz,2288,148,118.23
2022-09,011,Total Unión Europea,28148,Torrejón de Ardoz,1788,148,118.23
2022-09,020,Total África,28148,Torrejón de Ardoz,193,148,118.23
2022-09,030,Total América,28148,Torrejón de Ardoz,553,148,118.23
2022-09,031,Total América del Norte,28148,Torrejón de Ardoz,254,148,118.23
2022-09,033,Total Sudamérica,28148,Torrejón de Ardoz,288,148,118.23
2022-09,040,Total Asia,28148,Torrejón de Ardoz,88,148,118.23
2022-09,102,Austria,28148,Torrejón de Ardoz,70,148,106.54
2022-09,103,Bélgica,28148,Torrejón de Ardoz,50,148,107.92
2022-09,107,Dinamarca,28148,Torrejón de Ardoz,30,148,102.03
2022-09,110,Francia,28148,Torrejón de Ardoz,395,148,97.67
2022-09,113,Irlanda,28148,Torrejón de Ardoz,43,148,130.13
2022-09,115,Italia,28148,Torrejón de Ardoz,182,148,99.18
2022-09,117,Luxemburgo,28148,Torrejón de Ardoz,38,148,118.23
2022-09,121,Países Bajos,28148,Torrejón de Ardoz,264,148,94.57
2022-09,122,Polonia,28148,Torrejón de Ardoz,162,148,78.35
2022-09,123,Portugal,28148,Torrejón de Ardoz,125,148,114.6
2022-09,125,Reino Unido,28148,Torrejón de Ardoz,283,148,161.13
2022-09,126,Alemania,28148,Torrejón de Ardoz,232,148,109.3
2022-09,128,Rumania,28148,Torrejón de Ardoz,89,148,125.39
2022-09,131,Suecia,28148,Torrejón de Ardoz,60,148,107.06
2022-09,132,Suiza,28148,Torrejón de Ardoz,167,148,217.58
2022-09,220,Guinea ecuatorial,28148,Torrejón de Ardoz,49,148,118.23
2022-09,228,Marruecos,28148,Torrejón de Ardoz,104,148,118.23
2022-09,302,EE.UU.,28148,Torrejón de Ardoz,188,148,154.39
2022-09,343,Colombia,28148,Torrejón de Ardoz,182,148,151.28
2022-09,348,Peru,28148,Torrejón de Ardoz,52,148,118.23
2022-09,000,Total,28149,Torrejón de la Calzada,177,149,118.23
2022-09,010,Total Europa,28149,Torrejón de la Calzada,129,149,118.23
2022-09,011,Total Unión Europea,28149,Torrejón de la Calzada,114,149,118.23
2022-09,030,Total América,28149,Torrejón de la Calzada,31,149,118.23
2022-09,110,Francia,28149,Torrejón de la Calzada,48,149,97.67
2022-09,000,Total,28150,Torrejón de Velasco,481,150,118.23
2022-09,010,Total Europa,28150,Torrejón de Velasco,408,150,118.23
2022-09,011,Total Unión Europea,28150,Torrejón de Velasco,386,150,118.23
2022-09,030,Total América,28150,Torrejón de Velasco,55,150,118.23
2022-09,031,Total América del Norte,28150,Torrejón de Velasco,30,150,118.23
2022-09,110,Francia,28150,Torrejón de Velasco,132,150,97.67
2022-09,121,Países Bajos,28150,Torrejón de Velasco,67,150,94.57
2022-09,123,Portugal,28150,Torrejón de Velasco,38,150,114.6
2022-09,126,Alemania,28150,Torrejón de Velasco,50,150,109.3
2022-09,000,Total,28151,Torrelaguna,176,151,118.23
2022-09,010,Total Europa,28151,Torrelaguna,134,151,118.23
2022-09,011,Total Unión Europea,28151,Torrelaguna,113,151,118.23
2022-09,110,Francia,28151,Torrelaguna,38,151,97.67
2022-09,000,Total,28152,Torrelodones,797,152,118.23
2022-09,010,Total Europa,28152,Torrelodones,640,152,118.23
2022-09,011,Total Unión Europea,28152,Torrelodones,550,152,118.23
2022-09,030,Total América,28152,Torrelodones,125,152,118.23
2022-09,031,Total América del Norte,28152,Torrelodones,88,152,118.23
2022-09,033,Total Sudamérica,28152,Torrelodones,36,152,118.23
2022-09,102,Austria,28152,Torrelodones,30,152,106.54
2022-09,110,Francia,28152,Torrelodones,194,152,97.67
2022-09,121,Países Bajos,28152,Torrelodones,134,152,94.57
2022-09,123,Portugal,28152,Torrelodones,34,152,114.6
2022-09,125,Reino Unido,28152,Torrelodones,63,152,161.13
2022-09,126,Alemania,28152,Torrelodones,78,152,109.3
2022-09,302,EE.UU.,28152,Torrelodones,70,152,154.39
2022-09,000,Total,28154,Torres de la Alameda,510,154,118.23
2022-09,010,Total Europa,28154,Torres de la Alameda,404,154,118.23
2022-09,011,Total Unión Europea,28154,Torres de la Alameda,365,154,118.23
2022-09,020,Total África,28154,Torres de la Alameda,37,154,118.23
2022-09,030,Total América,28154,Torres de la Alameda,66,154,118.23
2022-09,031,Total América del Norte,28154,Torres de la Alameda,33,154,118.23
2022-09,033,Total Sudamérica,28154,Torres de la Alameda,30,154,118.23
2022-09,110,Francia,28154,Torres de la Alameda,148,154,97.67
2022-09,121,Países Bajos,28154,Torres de la Alameda,63,154,94.57
2022-09,123,Portugal,28154,Torres de la Alameda,34,154,114.6
2022-09,126,Alemania,28154,Torres de la Alameda,48,154,109.3
2022-09,000,Total,28155,Valdaracete,42,155,118.23
2022-09,010,Total Europa,28155,Valdaracete,42,155,118.23
2022-09,011,Total Unión Europea,28155,Valdaracete,40,155,118.23
2022-09,000,Total,28156,Valdeavero,49,156,118.23
2022-09,010,Total Europa,28156,Valdeavero,48,156,118.23
2022-09,011,Total Unión Europea,28156,Valdeavero,46,156,118.23
2022-09,000,Total,28157,Valdelaguna,31,157,118.23
2022-09,000,Total,28158,Valdemanco,104,158,118.23
2022-09,010,Total Europa,28158,Valdemanco,72,158,118.23
2022-09,011,Total Unión Europea,28158,Valdemanco,49,158,118.23
2022-09,000,Total,28159,Valdemaqueda,66,159,118.23
2022-09,010,Total Europa,28159,Valdemaqueda,55,159,118.23
2022-09,011,Total Unión Europea,28159,Valdemaqueda,53,159,118.23
2022-09,110,Francia,28159,Valdemaqueda,35,159,97.67
2022-09,000,Total,28160,Valdemorillo,612,160,118.23
2022-09,010,Total Europa,28160,Valdemorillo,492,160,118.23
2022-09,011,Total Unión Europea,28160,Valdemorillo,447,160,118.23
2022-09,020,Total África,28160,Valdemorillo,64,160,118.23
2022-09,030,Total América,28160,Valdemorillo,52,160,118.23
2022-09,031,Total América del Norte,28160,Valdemorillo,37,160,118.23
2022-09,110,Francia,28160,Valdemorillo,157,160,97.67
2022-09,121,Países Bajos,28160,Valdemorillo,82,160,94.57
2022-09,123,Portugal,28160,Valdemorillo,68,160,114.6
2022-09,126,Alemania,28160,Valdemorillo,43,160,109.3
2022-09,228,Marruecos,28160,Valdemorillo,64,160,118.23
2022-09,302,EE.UU.,28160,Valdemorillo,33,160,154.39
2022-09,000,Total,28161,Valdemoro,4100,161,118.23
2022-09,010,Total Europa,28161,Valdemoro,3593,161,118.23
2022-09,011,Total Unión Europea,28161,Valdemoro,3445,161,118.23
2022-09,020,Total África,28161,Valdemoro,154,161,118.23
2022-09,030,Total América,28161,Valdemoro,300,161,118.23
2022-09,031,Total América del Norte,28161,Valdemoro,162,161,118.23
2022-09,033,Total Sudamérica,28161,Valdemoro,134,161,118.23
2022-09,040,Total Asia,28161,Valdemoro,52,161,118.23
2022-09,102,Austria,28161,Valdemoro,1448,161,106.54
2022-09,103,Bélgica,28161,Valdemoro,56,161,107.92
2022-09,107,Dinamarca,28161,Valdemoro,44,161,102.03
2022-09,110,Francia,28161,Valdemoro,595,161,97.67
2022-09,113,Irlanda,28161,Valdemoro,62,161,130.13
2022-09,115,Italia,28161,Valdemoro,119,161,99.18
2022-09,117,Luxemburgo,28161,Valdemoro,74,161,118.23
2022-09,121,Países Bajos,28161,Valdemoro,261,161,94.57
2022-09,122,Polonia,28161,Valdemoro,113,161,78.35
2022-09,123,Portugal,28161,Valdemoro,142,161,114.6
2022-09,125,Reino Unido,28161,Valdemoro,129,161,161.13
2022-09,126,Alemania,28161,Valdemoro,291,161,109.3
2022-09,128,Rumania,28161,Valdemoro,50,161,125.39
2022-09,131,Suecia,28161,Valdemoro,97,161,107.06
2022-09,228,Marruecos,28161,Valdemoro,137,161,118.23
2022-09,302,EE.UU.,28161,Valdemoro,132,161,154.39
2022-09,343,Colombia,28161,Valdemoro,94,161,151.28
2022-09,000,Total,28162,Valdeolmos-Alalpardo,98,162,118.23
2022-09,010,Total Europa,28162,Valdeolmos-Alalpardo,79,162,118.23
2022-09,011,Total Unión Europea,28162,Valdeolmos-Alalpardo,76,162,118.23
2022-09,000,Total,28164,Valdetorres de Jarama,115,164,118.23
2022-09,010,Total Europa,28164,Valdetorres de Jarama,82,164,118.23
2022-09,011,Total Unión Europea,28164,Valdetorres de Jarama,78,164,118.23
2022-09,110,Francia,28164,Valdetorres de Jarama,42,164,97.67
2022-09,000,Total,28165,Valdilecha,94,165,118.23
2022-09,010,Total Europa,28165,Valdilecha,65,165,118.23
2022-09,011,Total Unión Europea,28165,Valdilecha,56,165,118.23
2022-09,000,Total,28167,Velilla de San Antonio,264,167,118.23
2022-09,010,Total Europa,28167,Velilla de San Antonio,224,167,118.23
2022-09,011,Total Unión Europea,28167,Velilla de San Antonio,212,167,118.23
2022-09,110,Francia,28167,Velilla de San Antonio,36,167,97.67
2022-09,121,Países Bajos,28167,Velilla de San Antonio,37,167,94.57
2022-09,126,Alemania,28167,Velilla de San Antonio,41,167,109.3
2022-09,000,Total,28168,"Vellón, El",243,168,118.23
2022-09,010,Total Europa,28168,"Vellón, El",184,168,118.23
2022-09,011,Total Unión Europea,28168,"Vellón, El",176,168,118.23
2022-09,030,Total América,28168,"Vellón, El",39,168,118.23
2022-09,110,Francia,28168,"Vellón, El",48,168,97.67
2022-09,121,Países Bajos,28168,"Vellón, El",32,168,94.57
2022-09,126,Alemania,28168,"Vellón, El",39,168,109.3
2022-09,000,Total,28169,Venturada,159,169,118.23
2022-09,010,Total Europa,28169,Venturada,127,169,118.23
2022-09,011,Total Unión Europea,28169,Venturada,103,169,118.23
2022-09,000,Total,28170,Villaconejos,41,170,118.23
2022-09,010,Total Europa,28170,Villaconejos,35,170,118.23
2022-09,000,Total,28171,Villa del Prado,277,171,118.23
2022-09,010,Total Europa,28171,Villa del Prado,206,171,118.23
2022-09,011,Total Unión Europea,28171,Villa del Prado,192,171,118.23
2022-09,020,Total África,28171,Villa del Prado,37,171,118.23
2022-09,030,Total América,28171,Villa del Prado,34,171,118.23
2022-09,110,Francia,28171,Villa del Prado,93,171,97.67
2022-09,121,Países Bajos,28171,Villa del Prado,45,171,94.57
2022-09,000,Total,28172,Villalbilla,491,172,118.23
2022-09,010,Total Europa,28172,Villalbilla,420,172,118.23
2022-09,011,Total Unión Europea,28172,Villalbilla,384,172,118.23
2022-09,030,Total América,28172,Villalbilla,52,172,118.23
2022-09,031,Total América del Norte,28172,Villalbilla,44,172,118.23
2022-09,110,Francia,28172,Villalbilla,145,172,97.67
2022-09,121,Países Bajos,28172,Villalbilla,73,172,94.57
2022-09,123,Portugal,28172,Villalbilla,31,172,114.6
2022-09,126,Alemania,28172,Villalbilla,50,172,109.3
2022-09,000,Total,28174,Villamanta,102,174,118.23
2022-09,010,Total Europa,28174,Villamanta,78,174,118.23
2022-09,011,Total Unión Europea,28174,Villamanta,70,174,118.23
2022-09,000,Total,28176,Villanueva de la Cañada,1790,176,118.23
2022-09,010,Total Europa,28176,Villanueva de la Cañada,1631,176,118.23
2022-09,011,Total Unión Europea,28176,Villanueva de la Cañada,1550,176,118.23
2022-09,020,Total África,28176,Villanueva de la Cañada,38,176,118.23
2022-09,030,Total América,28176,Villanueva de la Cañada,106,176,118.23
2022-09,031,Total América del Norte,28176,Villanueva de la Cañada,58,176,118.23
2022-09,033,Total Sudamérica,28176,Villanueva de la Cañada,45,176,118.23
2022-09,102,Austria,28176,Villanueva de la Cañada,43,176,106.54
2022-09,110,Francia,28176,Villanueva de la Cañada,1102,176,97.67
2022-09,115,Italia,28176,Villanueva de la Cañada,152,176,99.18
2022-09,121,Países Bajos,28176,Villanueva de la Cañada,110,176,94.57
2022-09,123,Portugal,28176,Villanueva de la Cañada,46,176,114.6
2022-09,125,Reino Unido,28176,Villanueva de la Cañada,44,176,161.13
2022-09,126,Alemania,28176,Villanueva de la Cañada,48,176,109.3
2022-09,228,Marruecos,28176,Villanueva de la Cañada,30,176,118.23
2022-09,302,EE.UU.,28176,Villanueva de la Cañada,42,176,154.39
2022-09,000,Total,28177,Villanueva del Pardillo,363,177,118.23
2022-09,010,Total Europa,28177,Villanueva del Pardillo,291,177,118.23
2022-09,011,Total Unión Europea,28177,Villanueva del Pardillo,277,177,118.23
2022-09,030,Total América,28177,Villanueva del Pardillo,61,177,118.23
2022-09,031,Total América del Norte,28177,Villanueva del Pardillo,30,177,118.23
2022-09,102,Austria,28177,Villanueva del Pardillo,32,177,106.54
2022-09,110,Francia,28177,Villanueva del Pardillo,73,177,97.67
2022-09,121,Países Bajos,28177,Villanueva del Pardillo,89,177,94.57
2022-09,126,Alemania,28177,Villanueva del Pardillo,30,177,109.3
2022-09,302,EE.UU.,28177,Villanueva del Pardillo,30,177,154.39
2022-09,000,Total,28178,Villanueva de Perales,87,178,118.23
2022-09,010,Total Europa,28178,Villanueva de Perales,69,178,118.23
2022-09,011,Total Unión Europea,28178,Villanueva de Perales,65,178,118.23
2022-09,000,Total,28179,Villar del Olmo,120,179,118.23
2022-09,010,Total Europa,28179,Villar del Olmo,93,179,118.23
2022-09,011,Total Unión Europea,28179,Villar del Olmo,92,179,118.23
2022-09,110,Francia,28179,Villar del Olmo,37,179,97.67
2022-09,000,Total,28180,Villarejo de Salvanés,200,180,118.23
2022-09,010,Total Europa,28180,Villarejo de Salvanés,169,180,118.23
