ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,id_zona,nombre_zona
13,28,079,01,039,968,0.4762,0.5238,43.1395,0.0785,0.7748,0.1467,0.2459,0.3574,0.0549,0.0482,0.4978,0.1459,0.5448,0.6379,141,Lavapiés
13,28,079,01,040,817,0.4688,0.5312,41.8531,0.1016,0.7699,0.1285,0.2411,0.339,0.0627,0.0559,0.5123,0.1281,0.5749,0.6594,141,Lavapiés
13,28,079,01,041,991,0.4914,0.5086,41.3068,0.0868,0.7891,0.1241,0.332,0.4238,0.0564,0.0453,0.5271,0.1191,0.5801,0.6586,141,Lavapiés
13,28,079,01,042,1090,0.4752,0.5248,42.0697,0.0917,0.7615,0.1468,0.278,0.4,0.0525,0.0424,0.4859,0.1644,0.4879,0.5838,141,Lavapiés
13,28,079,01,043,1198,0.4474,0.5526,40.5417,0.096,0.8055,0.0985,0.3406,0.4407,0.0425,0.0342,0.4737,0.1886,0.5245,0.6464,141,Lavapiés
13,28,079,01,045,1299,0.4765,0.5235,41.4534,0.0708,0.8122,0.117,0.2887,0.3865,0.0464,0.0406,0.6073,0.1144,0.5775,0.652,004,Alameda
13,28,079,01,046,1639,0.4826,0.5174,43.0769,0.0866,0.7633,0.1501,0.3045,0.4002,0.0461,0.0354,0.5377,0.1407,0.5344,0.6219,004,Alameda
13,28,079,01,047,2245,0.449,0.551,40.6793,0.0891,0.8143,0.0967,0.3372,0.4396,0.0504,0.0406,0.5061,0.134,0.5658,0.6533,004,Alameda
13,28,079,01,048,1251,0.4508,0.5492,41.6091,0.0823,0.797,0.1207,0.2974,0.4037,0.0392,0.0305,0.5017,0.1611,0.5218,0.622,141,Lavapiés
13,28,079,01,049,1271,0.4729,0.5271,41.4469,0.0763,0.8025,0.1212,0.3415,0.439,0.0375,0.0341,0.4966,0.1434,0.529,0.6175,004,Alameda
13,28,079,01,050,1349,0.4766,0.5234,41.6449,0.0764,0.79990000000000006,0.1238,0.3299,0.4544,0.057,0.0482,0.4831,0.1501,0.5273,0.6204,141,Lavapiés
13,28,079,01,051,1467,0.4526,0.5474,40.938,0.0804,0.818,0.1016,0.362,0.469,0.0393,0.0341,0.4974,0.1371,0.5597,0.6486,004,Alameda
13,28,079,01,053,1320,0.5015,0.4985,44.0788,0.0576,0.8008,0.1417,0.2576,0.3462,0.0442,0.0394,0.5603,0.1196,0.5563,0.6318,004,Alameda
13,28,079,01,054,916,0.4934,0.5066,43.3057,0.083,0.7697,0.1474,0.31,0.4039,0.0476,0.0405,0.494,0.166,0.5262,0.631,004,Alameda
13,28,079,01,055,1029,0.4995,0.5005,45.6482,0.0816,0.7298,0.1885,0.1837,0.242,0.0571,0.0487,0.5683,0.1231,0.5354,0.6106,004,Alameda
13,28,079,01,056,868,0.5265,0.4735,45.1371,0.0945,0.7005,0.2051,0.1855,0.2442,0.0458,0.0382,0.5496,0.1371,0.5204,0.6031,004,Alameda
13,28,079,01,057,1391,0.5428,0.4572,49.3817,0.0676,0.647,0.2854,0.1352,0.1948,0.0547,0.0517,0.5975,0.1032,0.4958,0.5528,004,Alameda
13,28,079,01,058,677,0.4993,0.5007,45.3117,0.0709,0.743,0.1861,0.2068,0.2939,0.0572,0.0525,0.5628,0.1024,0.5437,0.6057,004,Alameda
13,28,079,01,059,1493,0.4923,0.5077,43.8982,0.0663,0.7709,0.1628,0.2458,0.3423,0.0538,0.0466,0.5961,0.1199,0.5423,0.6162,004,Alameda
13,28,079,01,061,825,0.5067,0.4933,43.8024,0.0945,0.7091,0.1964,0.1964,0.2885,0.0522,0.0482,0.6359,0.1028,0.5141,0.573,004,Alameda
13,28,079,01,062,963,0.5223,0.4777,47.0021,0.0519,0.7477,0.2004,0.2056,0.3001,0.0504,0.0438,0.6123,0.1278,0.5082,0.5827,004,Alameda
13,28,079,01,063,740,0.5,0.5,44.5081,0.0649,0.7757,0.1595,0.2284,0.3324,0.0636,0.0592,0.6373,0.0786,0.5592,0.6069,004,Alameda
13,28,079,01,064,796,0.5201,0.4799,45.5992,0.049,0.7714,0.1796,0.2123,0.3241,0.0581,0.0542,0.6737,0.113,0.539,0.6077,004,Alameda
13,28,079,01,065,794,0.5113,0.4887,44.4295,0.068,0.7733,0.1587,0.2166,0.3224,0.0554,0.0514,0.6743,0.1057,0.5486,0.6135,061,Cortes
13,28,079,01,066,1263,0.5059,0.4941,43.7142,0.0713,0.7664,0.1623,0.2795,0.3824,0.0443,0.0401,0.5473,0.1201,0.5183,0.5891,004,Alameda
13,28,079,01,067,1178,0.4898,0.5102,42.8039,0.0722,0.781,0.1469,0.2776,0.3981,0.0668,0.0576,0.6313,0.1252,0.5306,0.6066,061,Cortes
13,28,079,01,068,801,0.4856,0.5144,45.5605,0.0774,0.7278,0.1948,0.231,0.3446,0.0419,0.0392,0.6252,0.0825,0.5264,0.5737,061,Cortes
13,28,079,01,069,961,0.4641,0.5359,41.0427,0.0583,0.8377,0.1041,0.3777,0.488,0.0762,0.0663,0.6243,0.1467,0.5271,0.6177,061,Cortes
13,28,079,01,071,711,0.5134,0.4866,47.2264,0.0661,0.7103,0.2236,0.1702,0.2672,0.0512,0.0497,0.747,0.1105,0.509,0.5723,061,Cortes
13,28,079,01,072,1503,0.4957,0.5043,45.0612,0.0805,0.7385,0.181,0.2016,0.2987,0.0579,0.0499,0.6939,0.0963,0.5232,0.5789,061,Cortes
13,28,079,01,073,1678,0.5411,0.4589,44.4595,0.0983,0.7408,0.1609,0.1746,0.2694,0.0403,0.0377,0.7475,0.0843,0.5598,0.6114,061,Cortes
13,28,079,01,074,1692,0.4468,0.5532,42.5059,0.0662,0.8038,0.13,0.2837,0.4178,0.0513,0.0468,0.638,0.0908,0.5766,0.6342,061,Cortes
13,28,079,01,075,1378,0.4572,0.5428,43.061,0.0588,0.812,0.1292,0.3055,0.4376,0.0524,0.047,0.5482,0.111,0.5312,0.5975,120,Justicia
13,28,079,01,076,1341,0.4348,0.5652,43.8016,0.0559,0.7942,0.1499,0.2826,0.3908,0.0411,0.0355,0.564,0.1442,0.5111,0.5972,120,Justicia
13,28,079,01,077,1334,0.5045,0.4955,43.8411,0.0862,0.7549,0.1589,0.2046,0.2924,0.0541,0.0492,0.6973,0.0952,0.5693,0.6292,120,Justicia
13,28,079,01,079,1460,0.5055,0.4945,42.763,0.087,0.7733,0.1397,0.2295,0.3027,0.0518,0.048,0.6902,0.0956,0.5821,0.6437,120,Justicia
13,28,079,01,081,1647,0.4566,0.5434,43.1281,0.0613,0.8057,0.133,0.2672,0.3619,0.0459,0.0401,0.5925,0.1227,0.5595,0.6378,120,Justicia
13,28,079,01,082,1690,0.4858,0.5142,43.6923,0.0627,0.7923,0.145,0.2213,0.3296,0.0587,0.0499,0.5903,0.1397,0.517,0.601,120,Justicia
13,28,079,01,084,1503,0.5243,0.4757,45.497,0.0971,0.6986,0.2043,0.155,0.2515,0.0634,0.0634,0.7384,0.0818,0.5461,0.5947,120,Justicia
13,28,079,01,087,1361,0.5246,0.4754,42.7296,0.1029,0.7377,0.1594,0.1734,0.2586,0.0565,0.0557,0.7461,0.0661,0.5897,0.6314,120,Justicia
13,28,079,01,088,1241,0.4738,0.5262,44.3183,0.0709,0.7752,0.1539,0.1579,0.2176,0.0538,0.0468,0.6401,0.1433,0.5395,0.6297,120,Justicia
13,28,079,01,089,1461,0.5195,0.4805,45.6338,0.0856,0.6893,0.2252,0.1821,0.2594,0.053900000000000003,0.0501,0.6677,0.0887,0.5232,0.5741,120,Justicia
13,28,079,01,090,873,0.5235,0.4765,44.5945,0.0825,0.7388,0.1787,0.1856,0.2509,0.0599,0.0574,0.6792,0.1198,0.5593,0.6355,192,Palma Universidad
13,28,079,01,091,1075,0.5488,0.4512,43.2633,0.0828,0.7647,0.1526,0.187,0.2744,0.0619,0.0558,0.6237,0.1123,0.569,0.641,192,Palma Universidad
13,28,079,01,092,775,0.4942,0.5058,43.9355,0.0723,0.7548,0.1729,0.2271,0.3252,0.0529,0.0445,0.6022,0.0939,0.5772,0.637,192,Palma Universidad
13,28,079,01,093,1520,0.502,0.498,42.5711,0.0717,0.7763,0.152,0.2428,0.3566,0.0524,0.0468,0.5847,0.1264,0.5535,0.6336,192,Palma Universidad
13,28,079,01,094,1489,0.4607,0.5393,42.8187,0.0759,0.7797,0.1444,0.2512,0.3492,0.0392,0.0363,0.5821,0.1299,0.5451,0.6265,192,Palma Universidad
13,28,079,01,095,1448,0.4434,0.5566,42.5186,0.0628,0.808,0.1291,0.2541,0.3743,0.0626,0.0567,0.6338,0.1316,0.5689,0.6551,061,Cortes
13,28,079,01,096,1112,0.5018,0.4982,42.9092,0.0764,0.7806,0.143,0.3112,0.4263,0.0477,0.0409,0.518,0.1268,0.5229,0.5988,192,Palma Universidad
13,28,079,01,097,1466,0.4877,0.5123,43.3745,0.075,0.7619,0.163,0.2237,0.3574,0.0516,0.0479,0.5937,0.1289,0.5383,0.618,192,Palma Universidad
13,28,079,01,098,1149,0.4682,0.5318,44.0374,0.0557,0.8155,0.1288,0.2393,0.3542,0.0442,0.0406,0.5889,0.1378,0.565,0.6553,192,Palma Universidad
13,28,079,01,099,1288,0.5109,0.4891,41.5893,0.0823,0.7919,0.1258,0.2484,0.3385,0.0601,0.0541,0.6083,0.1325,0.5482,0.632,192,Palma Universidad
13,28,079,01,100,1173,0.5141,0.4859,42.9054,0.0588,0.7945,0.1466,0.1927,0.2984,0.0598,0.0534,0.6096,0.1085,0.5806,0.6513,192,Palma Universidad
13,28,079,01,101,1235,0.5126,0.4874,42.119,0.0632,0.8008,0.136,0.2688,0.3773,0.0475,0.0432,0.5955,0.1425,0.5514,0.643,192,Palma Universidad
13,28,079,01,102,1146,0.514,0.486,43.4442,0.0698,0.7696,0.1606,0.2216,0.3063,0.0675,0.0553,0.5947,0.0944,0.5938,0.6557,192,Palma Universidad
13,28,079,01,103,1423,0.5334,0.4666,47.0878,0.0724,0.6873,0.2403,0.1637,0.2551,0.0652,0.0606,0.6689,0.1036,0.5114,0.5705,192,Palma Universidad
13,28,079,01,104,1236,0.5178,0.4822,42.0971,0.0672,0.8018,0.1311,0.2136,0.2832,0.059,0.0564,0.6435,0.1024,0.5932,0.6609,192,Palma Universidad
13,28,079,01,105,1296,0.5278,0.4722,43.5023,0.0694,0.7832,0.1474,0.179,0.26,0.0589,0.0481,0.7048,0.1005,0.6086,0.6766,192,Palma Universidad
13,28,079,01,106,1145,0.5389,0.4611,46.3118,0.0821,0.683,0.2349,0.11,0.1598,0.0733,0.0666,0.7136,0.0602,0.5642,0.6004,192,Palma Universidad
13,28,079,01,107,1144,0.5227,0.4773,47.7002,0.0699,0.6696,0.2605,0.1014,0.1792,0.0602,0.0583,0.735,0.0832,0.5282,0.5761,110,Guzmán el Bueno
13,28,079,01,108,1447,0.4955,0.5045,43.0484,0.0933,0.7422,0.1645,0.19,0.2702,0.0663,0.0587,0.654,0.0864,0.58,0.6349,110,Guzmán el Bueno
13,28,079,01,109,902,0.5255,0.4745,44.3503,0.0743,0.7439,0.1818,0.1907,0.2705,0.0551,0.053900000000000003,0.5988,0.0943,0.5749,0.6347,192,Palma Universidad
13,28,079,01,110,882,0.5147,0.4853,43.6712,0.0703,0.7698,0.1599,0.2256,0.305,0.0537,0.0476,0.6,0.1032,0.5512,0.6146,192,Palma Universidad
13,28,079,01,111,928,0.5237,0.4763,44.2209,0.0744,0.7478,0.1778,0.2026,0.2942,0.057,0.0489,0.6577,0.1021,0.5425,0.6042,192,Palma Universidad
13,28,079,01,112,1159,0.4909,0.5091,42.245,0.0811,0.7722,0.1467,0.2787,0.3684,0.062,0.0592,0.5887,0.1284,0.5418,0.6216,061,Cortes
13,28,079,01,113,1189,0.4903,0.5097,42.0025,0.0833,0.7771,0.1396,0.3003,0.4045,0.0495,0.0459,0.5514,0.1424,0.5358,0.6248,192,Palma Universidad
13,28,079,01,114,1661,0.4696,0.5304,42.3781,0.0698,0.7983,0.1318,0.2787,0.4052,0.0544,0.0498,0.6233,0.1144,0.5761,0.6505,192,Palma Universidad
13,28,079,01,115,1104,0.4909,0.5091,42.9013,0.0707,0.7835,0.1458,0.2636,0.3841,0.0692,0.0624,0.5984,0.1168,0.538,0.6092,061,Cortes
13,28,079,01,116,1480,0.4453,0.5547,42.4041,0.0595,0.8074,0.1331,0.3169,0.4311,0.053900000000000003,0.0453,0.6243,0.1398,0.5216,0.6063,061,Cortes
13,28,079,01,117,1672,0.4874,0.5126,44.1914,0.0688,0.7632,0.1681,0.2685,0.381,0.0694,0.0629,0.5877,0.1263,0.4978,0.5697,061,Cortes
13,28,079,01,118,832,0.4327,0.5673,44.7584,0.0505,0.7668,0.1827,0.3017,0.4387,0.0608,0.0544,0.5101,0.1381,0.4899,0.5684,061,Cortes
13,28,079,01,119,1091,0.4629,0.5371,41.2951,0.0587,0.8148,0.1265,0.385,0.5115,0.0662,0.0633,0.5443,0.1523,0.4878,0.5755,061,Cortes
13,28,079,01,120,806,0.4901,0.5099,43.8275,0.0484,0.7779,0.1737,0.299,0.4007,0.0834,0.0769,0.6297,0.0952,0.5202,0.575,061,Cortes
13,28,079,01,121,1711,0.4868,0.5132,44.4915,0.0666,0.765,0.1683,0.2905,0.377,0.0438,0.0369,0.6086,0.1323,0.5053,0.5823,248,Segovia
13,28,079,01,123,785,0.5006,0.4994,43.2548,0.0701,0.7567,0.1732,0.2395,0.358,0.0603,0.0548,0.6219,0.1209,0.5178,0.589,061,Cortes
13,28,079,01,124,773,0.5084,0.4916,43.7788,0.0802,0.7451,0.1746,0.2626,0.3777,0.0534,0.0506,0.6231,0.1114,0.4712,0.5302,061,Cortes
13,28,079,02,001,1111,0.5437,0.4563,44.9226,0.0882,0.7327,0.1791,0.1431,0.2385,0.0701,0.0612,0.6061,0.107,0.5439,0.6091,114,Imperial
13,28,079,02,002,1431,0.5514,0.4486,47.5611,0.086,0.6618,0.2523,0.1356,0.2041,0.0466,0.0398,0.555,0.1303,0.4901,0.5635,114,Imperial
13,28,079,02,003,1153,0.5429,0.4571,49.5317,0.1058,0.6071,0.2871,0.0737,0.1206,0.0698,0.0582,0.58,0.1159,0.4588,0.5189,114,Imperial
13,28,079,02,004,985,0.534,0.466,46.4731,0.133,0.6355,0.2315,0.0701,0.1096,0.0644,0.053900000000000003,0.6382,0.1006,0.4918,0.5468,114,Imperial
13,28,079,02,005,785,0.5567,0.4433,48.5439,0.093,0.6433,0.2637,0.1006,0.1694,0.0815,0.066,0.5309,0.0844,0.5028,0.5492,114,Imperial
13,28,079,02,006,2146,0.5363,0.4637,46.7148,0.0885,0.6906,0.2209,0.0592,0.1011,0.0675,0.0583,0.5879,0.0922,0.5235,0.5767,114,Imperial
13,28,079,02,007,734,0.5395,0.4605,48.0163,0.1458,0.5777,0.2766,0.0668,0.0886,0.0574,0.0526,0.5742,0.0749,0.512,0.5534,114,Imperial
13,28,079,02,008,1628,0.5307,0.4693,46.3366,0.0989,0.6671,0.234,0.1204,0.1935,0.053900000000000003,0.047,0.5617,0.1183,0.5078,0.576,114,Imperial
13,28,079,02,009,2017,0.5459,0.4541,45.6113,0.113,0.7005,0.1864,0.0283,0.061,0.0973,0.0917,0.6305,0.0883,0.531,0.5824,114,Imperial
13,28,079,02,010,1036,0.5714,0.4286,46.5965,0.1274,0.6274,0.2452,0.0878,0.1351,0.0575,0.0465,0.5321,0.1145,0.5133,0.5796,114,Imperial
13,28,079,02,011,1183,0.4945,0.5055,43.9341,0.1648,0.6357,0.1995,0.0456,0.1048,0.0709,0.0617,0.5415,0.0901,0.5314,0.584,114,Imperial
13,28,079,02,013,1162,0.5654,0.4346,50.3348,0.1041,0.5628,0.333,0.0551,0.105,0.0528,0.05,0.5908,0.0868,0.4448,0.487,114,Imperial
13,28,079,02,014,1174,0.5281,0.4719,44.5503,0.115,0.6763,0.2087,0.1065,0.1789,0.0606,0.051,0.5842,0.1051,0.5409,0.6044,114,Imperial
13,28,079,02,015,1640,0.5354,0.4646,43.0305,0.1177,0.7018,0.1805,0.0896,0.1439,0.0829,0.065,0.5605,0.1144,0.5245,0.5923,002,Acacias
13,28,079,02,016,1769,0.5302,0.4698,47.8355,0.117,0.6071,0.2759,0.052,0.0888,0.0743,0.0666,0.6511,0.0869,0.4776,0.523,002,Acacias
13,28,079,02,017,1755,0.5402,0.4598,47.4325,0.0895,0.6524,0.2581,0.0387,0.0701,0.0932,0.0864,0.6095,0.0826,0.5075,0.5532,002,Acacias
13,28,079,02,018,2021,0.5359,0.4641,46.095,0.1232,0.6348,0.242,0.043,0.0693,0.0767,0.0717,0.6812,0.0846,0.513,0.5604,002,Acacias
13,28,079,02,019,1496,0.5307,0.4693,46.3877,0.0795,0.7152,0.2052,0.0394,0.0655,0.0944,0.085,0.6754,0.0659,0.5454,0.5839,002,Acacias
13,28,079,02,020,1102,0.5626,0.4374,46.1851,0.0926,0.6933,0.2142,0.0726,0.1134,0.085,0.072,0.639,0.1005,0.528,0.587,161,Martín de Vargas
13,28,079,02,021,1041,0.5524,0.4476,45.7522,0.1018,0.684,0.2142,0.1085,0.1575,0.0503,0.0481,0.5765,0.1293,0.5476,0.6289,161,Martín de Vargas
13,28,079,02,022,1035,0.5324,0.4676,44.0271,0.1024,0.7169,0.1807,0.1874,0.2966,0.0571,0.0452,0.4973,0.1556,0.5318,0.6297,161,Martín de Vargas
13,28,079,02,023,1175,0.5489,0.4511,46.4468,0.0953,0.6809,0.2238,0.0953,0.1855,0.0734,0.0602,0.5513,0.1302,0.5155,0.5927,161,Martín de Vargas
13,28,079,02,024,1659,0.5558,0.4442,47.2495,0.0952,0.6661,0.2387,0.1043,0.1712,0.054,0.0486,0.5723,0.1076,0.5416,0.6069,161,Martín de Vargas
13,28,079,02,025,793,0.5284,0.4716,43.6116,0.1261,0.6671,0.2068,0.1879,0.2673,0.039,0.0361,0.5195,0.13,0.5022,0.5772,161,Martín de Vargas
13,28,079,02,026,1280,0.5531,0.4469,48.1172,0.082,0.6484,0.2695,0.10780000000000001,0.157,0.063,0.0579,0.5617,0.12,0.5055,0.5745,161,Martín de Vargas
13,28,079,02,027,958,0.5365,0.4635,49.5282,0.0825,0.6023,0.3152,0.071,0.096,0.0648,0.058,0.57,0.1082,0.4687,0.5256,161,Martín de Vargas
13,28,079,02,028,881,0.5312,0.4688,43.5153,0.0726,0.7707,0.1566,0.2361,0.3666,0.0514,0.0428,0.4798,0.135,0.5569,0.6438,161,Martín de Vargas
13,28,079,02,029,745,0.5356,0.4644,42.345,0.0966,0.7517,0.1517,0.1893,0.3329,0.052,0.0386,0.4473,0.1203,0.5869,0.6672,161,Martín de Vargas
13,28,079,02,030,1326,0.5422,0.4578,48.3605,0.1011,0.6214,0.2775,0.0747,0.1312,0.0378,0.0302,0.5277,0.0848,0.5067,0.5537,161,Martín de Vargas
13,28,079,02,031,1085,0.5346,0.4654,49.3714,0.0866,0.5779,0.3355,0.0332,0.0691,0.0585,0.0515,0.5943,0.1041,0.4601,0.5136,161,Martín de Vargas
13,28,079,02,032,618,0.5615,0.4385,48.246,0.0971,0.623,0.2799,0.0744,0.1246,0.0573,0.0502,0.5806,0.113,0.4785,0.5394,050,Chopera
13,28,079,02,033,1247,0.5365,0.4635,44.6327,0.1315,0.6319,0.2366,0.0778,0.1195,0.0499,0.0416,0.5826,0.0756,0.5531,0.5983,050,Chopera
13,28,079,02,034,869,0.5316,0.4684,46.8009,0.1105,0.6456,0.244,0.0875,0.1945,0.0414,0.0336,0.5032,0.1121,0.4916,0.5537,050,Chopera
13,28,079,02,035,994,0.5684,0.4316,46.4004,0.1167,0.6408,0.2425,0.1207,0.2274,0.0478,0.0387,0.5046,0.1134,0.4989,0.5626,050,Chopera
13,28,079,02,036,908,0.5385,0.4615,49.0407,0.0958,0.6289,0.2753,0.0639,0.1134,0.0451,0.0365,0.5213,0.0959,0.5164,0.5713,050,Chopera
13,28,079,02,037,1228,0.5554,0.4446,49.2028,0.1059,0.6148,0.2793,0.057,0.101,0.0583,0.0464,0.5674,0.101,0.4781,0.5319,050,Chopera
13,28,079,02,038,1001,0.5634,0.4366,51.0999,0.0769,0.6164,0.3067,0.0789,0.1349,0.0563,0.0476,0.4037,0.1447,0.4286,0.5011,050,Chopera
13,28,079,02,039,734,0.5668,0.4332,45.346,0.1349,0.6281,0.2371,0.0749,0.1431,0.0598,0.0567,0.589,0.0883,0.5528,0.6063,050,Chopera
13,28,079,02,040,1749,0.5466,0.4534,47.5929,0.0875,0.6461,0.2664,0.0829,0.1744,0.053900000000000003,0.042,0.4856,0.1144,0.4994,0.5639,050,Chopera
13,28,079,02,041,1998,0.542,0.458,43.8859,0.1016,0.7242,0.1742,0.1657,0.2798,0.0485,0.0345,0.4841,0.1242,0.5655,0.6457,050,Chopera
13,28,079,02,042,1816,0.5457,0.4543,46.2874,0.1052,0.647,0.2478,0.1244,0.2142,0.0535,0.0431,0.4745,0.136,0.4769,0.552,050,Chopera
13,28,079,02,043,983,0.5392,0.4608,47.9207,0.0855,0.6572,0.2574,0.119,0.2645,0.0423,0.0367,0.4138,0.1225,0.4861,0.5539,050,Chopera
13,28,079,02,044,1751,0.5385,0.4615,44.422,0.1171,0.6836,0.1993,0.1611,0.3061,0.0537,0.0459,0.4411,0.1295,0.5175,0.5944,050,Chopera
13,28,079,02,045,1132,0.5194,0.4806,42.8578,0.1157,0.7032,0.1811,0.2323,0.356,0.053900000000000003,0.048,0.4466,0.1239,0.5015,0.5724,050,Chopera
13,28,079,02,046,1315,0.5567,0.4433,42.473,0.1103,0.73,0.1597,0.2152,0.3719,0.035,0.0248,0.412,0.1454,0.5376,0.6291,050,Chopera
13,28,079,02,047,1561,0.5388,0.4612,42.1345,0.1153,0.7297,0.155,0.2639,0.4401,0.0427,0.0348,0.365,0.1537,0.5105,0.6032,050,Chopera
13,28,079,02,048,1174,0.5332,0.4668,43.3433,0.1167,0.7044,0.1789,0.1738,0.2939,0.0608,0.0463,0.4831,0.1372,0.5217,0.6046,143,Legazpi
13,28,079,02,049,1694,0.5254,0.4746,42.0826,0.1488,0.683,0.1682,0.0437,0.0921,0.0957,0.0811,0.5749,0.0855,0.5492,0.6006,143,Legazpi
13,28,079,02,050,1580,0.5481,0.4519,43.95,0.1095,0.6924,0.1981,0.2228,0.3525,0.0519,0.0412,0.425,0.1235,0.5195,0.5928,143,Legazpi
13,28,079,02,051,1900,0.5311,0.4689,44.6753,0.1389,0.6368,0.2242,0.0774,0.1332,0.0678,0.0599,0.5978,0.104,0.5159,0.5758,143,Legazpi
13,28,079,02,052,1472,0.5204,0.4796,40.2255,0.1508,0.7507,0.0985,0.0387,0.0788,0.1072,0.0928,0.636,0.0767,0.6264,0.6784,182,Méndez Álvaro
13,28,079,02,053,1633,0.5493,0.4507,47.368,0.1023,0.6222,0.2756,0.087,0.1323,0.0648,0.0566,0.5825,0.0966,0.485,0.5368,050,Chopera
13,28,079,02,054,1214,0.5214,0.4786,43.7059,0.1112,0.6969,0.1919,0.1796,0.304,0.0538,0.0445,0.4921,0.1008,0.5542,0.6163,050,Chopera
13,28,079,02,055,1206,0.5547,0.4453,47.4643,0.1003,0.6393,0.2604,0.1103,0.1932,0.0645,0.0571,0.5207,0.1017,0.4885,0.5438,143,Legazpi
13,28,079,02,056,1058,0.518,0.482,46.6815,0.0851,0.6777,0.2372,0.1371,0.241,0.062,0.0579,0.4897,0.0952,0.5207,0.5754,143,Legazpi
13,28,079,02,057,1520,0.5572,0.4428,44.5158,0.1112,0.6934,0.1954,0.1993,0.3224,0.0496,0.0422,0.4663,0.1074,0.5167,0.5788,050,Chopera
13,28,079,02,058,1584,0.5562,0.4438,45.178,0.0953,0.6938,0.2109,0.2064,0.3106,0.0475,0.0391,0.4745,0.1165,0.5241,0.5932,050,Chopera
13,28,079,02,059,721,0.534,0.466,47.1221,0.0971,0.6422,0.2607,0.1373,0.2288,0.0614,0.0476,0.5069,0.1031,0.4946,0.5515,050,Chopera
13,28,079,02,060,1322,0.5484,0.4516,46.621,0.1059,0.6399,0.2542,0.118,0.2141,0.0626,0.0508,0.5,0.1196,0.4797,0.5448,050,Chopera
13,28,079,02,061,883,0.5345,0.4655,43.282,0.0974,0.7508,0.1518,0.1597,0.2265,0.069,0.0602,0.5596,0.0814,0.5947,0.6474,050,Chopera
13,28,079,02,062,990,0.5475,0.4525,43.9071,0.1061,0.7131,0.1808,0.1768,0.3081,0.0418,0.035,0.4893,0.1045,0.5424,0.6056,050,Chopera
13,28,079,02,063,1607,0.5401,0.4599,45.1145,0.0983,0.7063,0.1954,0.1394,0.2153,0.0614,0.049,0.521,0.1077,0.5487,0.6149,050,Chopera
13,28,079,02,064,1676,0.5453,0.4547,46.3741,0.102,0.6521,0.2458,0.0996,0.1766,0.0532,0.0478,0.5608,0.1009,0.5269,0.586,084,Embajadores
13,28,079,02,065,1562,0.5391,0.4609,45.3707,0.0941,0.7132,0.1927,0.1786,0.2875,0.0445,0.0396,0.5223,0.13,0.5343,0.6141,084,Embajadores
13,28,079,02,066,2555,0.5115,0.4885,43.6642,0.1182,0.71,0.1718,0.1221,0.2023,0.0684,0.0604,0.5988,0.0898,0.5579,0.613,084,Embajadores
13,28,079,02,067,1454,0.5543,0.4457,43.7153,0.1114,0.7215,0.1671,0.1589,0.2634,0.0526,0.0364,0.4969,0.1141,0.5526,0.6238,084,Embajadores
13,28,079,02,068,1103,0.5286,0.4714,44.9238,0.0771,0.7452,0.1777,0.2167,0.3699,0.0422,0.0354,0.442,0.1443,0.5128,0.5992,084,Embajadores
13,28,079,02,069,866,0.5554,0.4446,46.8025,0.1097,0.649,0.2413,0.1259,0.1778,0.0661,0.061,0.5901,0.0913,0.5162,0.5681,084,Embajadores
13,28,079,02,070,1327,0.5154,0.4846,46.8026,0.0942,0.6654,0.2404,0.1191,0.1771,0.0607,0.0507,0.5815,0.1133,0.4884,0.5507,084,Embajadores
13,28,079,02,071,1436,0.5487,0.4513,45.9415,0.1031,0.6741,0.2228,0.0989,0.165,0.0621,0.0575,0.6002,0.0748,0.5474,0.5916,084,Embajadores
13,28,079,02,072,1662,0.5193,0.4807,44.7202,0.0915,0.7076,0.201,0.1245,0.1895,0.0728,0.0656,0.6139,0.1052,0.5636,0.6298,084,Embajadores
13,28,079,02,073,1776,0.5276,0.4724,44.9212,0.0968,0.7005,0.2027,0.1351,0.1943,0.063,0.058,0.6135,0.0938,0.5605,0.6185,084,Embajadores
13,28,079,02,074,1749,0.5386,0.4614,45.9342,0.0823,0.6998,0.2178,0.1212,0.2058,0.0698,0.0598,0.5601,0.1128,0.5196,0.5857,084,Embajadores
13,28,079,02,075,1907,0.5422,0.4578,43.1799,0.1143,0.7168,0.1689,0.1678,0.3078,0.0562,0.0485,0.5234,0.1192,0.5471,0.6211,084,Embajadores
13,28,079,02,077,1123,0.5396,0.4604,46.0258,0.0864,0.7195,0.1941,0.1469,0.2476,0.0507,0.0419,0.5292,0.1455,0.538,0.6296,084,Embajadores
13,28,079,02,078,838,0.5382,0.4618,46.8091,0.0871,0.6802,0.2327,0.1909,0.2685,0.0745,0.068,0.5412,0.1198,0.4993,0.5673,084,Embajadores
13,28,079,02,079,1216,0.5354,0.4646,48.0173,0.0724,0.6645,0.2632,0.1234,0.2113,0.0576,0.0496,0.5647,0.0881,0.5142,0.5638,084,Embajadores
13,28,079,02,080,938,0.4893,0.5107,49.3966,0.0981,0.6013,0.3006,0.1386,0.2026,0.065,0.0615,0.6087,0.1147,0.4563,0.5154,084,Embajadores
