grupo,tipo,nombre,X,Y
hosteleria,restaurant,Magaly,-3.656597,40.4410287
comercio,kiosk,NA,-3.6628479,40.4411622
hosteleria,restaurant,La Lupa,-3.663289,40.4415091
comercio,kiosk,NA,-3.6628676,40.4392025
comercio,supermarket,Dia,-3.8660486,40.4605988
hosteleria,cafe,Magadán,-3.7224188,40.4292399
hosteleria,restaurant,Restaurante Monte Alina,-3.8408774,40.4218419
hosteleria,cafe,Croché Cafetín,-4.1477286,40.5911525
hosteleria,cafe,Alaska,-4.1469375,40.591387
turismo,hostel,Albergue Juvenil Residencia El Escorial,-4.1449987,40.5964112
comercio,beauty_shop,NA,-3.8581881,40.3308947
comercio,supermarket,Mercadona,-3.8560718,40.3316298
hosteleria,fast_food,Cervecería Sapama,-3.6424732,40.4406907
hosteleria,fast_food,Cervecería El Acueducto,-3.6412092,40.4382887
hosteleria,bar,QOF,-3.6426533,40.4395443
hosteleria,cafe,Cafetería J m J,-3.6440481,40.4394434
hosteleria,pub,La Taberna del Hierro,-3.6444939,40.440176
hosteleria,restaurant,Miguelón,-3.6419218,40.4366702
hosteleria,restaurant,Mesón Tinajas,-3.6437704,40.4367695
hosteleria,restaurant,Los Parros,-3.6436812,40.4366606
hosteleria,restaurant,El Cafetín del Barrio,-3.6443448,40.4376751
hosteleria,bar,Otero,-3.6440189,40.4410967
hosteleria,bar,NA,-3.6394243,40.43777
hosteleria,bar,Bus,-3.6394847,40.4378423
hosteleria,bar,La Marina,-3.6395911,40.4379561
hosteleria,bar,Altagracia,-3.6401759,40.4379692
hosteleria,restaurant,Sake Dining Himawari,-3.6932565,40.4226068
comercio,supermarket,Ahorramás,-3.6427108,40.4409269
comercio,kiosk,NA,-3.8414499,40.474699
hosteleria,restaurant,Vips,-3.6834992,40.4304667
hosteleria,restaurant,Barbacoa Koreana,-3.8101422,40.4300331
comercio,kiosk,NA,-3.6782396,40.4325697
hosteleria,fast_food,Telepizza,-3.6797613,40.432857
hosteleria,cafe,Carbón Negro,-3.6781495,40.4327522
hosteleria,pub,NA,-3.6697576,40.434219
hosteleria,fast_food,Burger King,-3.6745991,40.4344125
comercio,supermarket,Dia,-3.6751848,40.433327
comercio,supermarket,Dia,-3.662539,40.4403489
hosteleria,cafe,Cafetería Bruselas,-3.6635351,40.4377269
hosteleria,pub,NA,-3.6774003,40.435783
hosteleria,restaurant,El Gato,-3.6632499,40.438892
hosteleria,restaurant,El olvido,-3.6868119,40.4605477
turismo,camp_site,Camping La Enfermería,-4.3251726,40.3645369
hosteleria,restaurant,Merendero La Playa,-4.3209305,40.3704696
hosteleria,restaurant,Kiosco Río Mar,-4.3214111,40.3716989
hosteleria,restaurant,Vicente,-4.3215345,40.3723119
hosteleria,restaurant,El Serengueti,-4.3239883,40.3734479
hosteleria,fast_food,Burger King,-3.8740624,40.4549765
hosteleria,fast_food,McDonald's,-3.8733539,40.4558386
hosteleria,fast_food,McDonald's,-3.8676029,40.4534661
hosteleria,fast_food,McDonald's,-3.8664718,40.4653136
hosteleria,restaurant,Trattoria Limbara,-3.702372,40.4317789
hosteleria,pub,El Rocío,-3.8143449,40.4411693
hosteleria,fast_food,Burger King,-3.8120808,40.4561058
hosteleria,restaurant,Erazo,-3.8776121,40.4952889
turismo,hotel,La Calle 42,-4.3283317,40.3568645
hosteleria,restaurant,Restaurante Córdoba,-3.8308025,40.4184768
hosteleria,restaurant,Casa de Córdoba,-3.6705485,40.4551315
hosteleria,restaurant,MasaNaomi,-3.7004621,40.4526225
hosteleria,pub,Haddock,-3.8758194,40.4928726
hosteleria,restaurant,Caserola,-3.8779408,40.492169
comercio,beauty_shop,Menta,-3.6858208,40.4695708
turismo,hotel,La Posada de Alameda,-3.8448087,40.9211248
hosteleria,restaurant,El Colorao,-3.8447889,40.9198388
hosteleria,restaurant,Casa Berna,-3.8434189,40.9179975
hosteleria,restaurant,El Mirador de La Alameda,-3.8435604,40.9199537
hosteleria,restaurant,Taberna del Alamillo,-3.8422795,40.9182857
comercio,bicycle_shop,Ciclo Work,-3.7246147,40.4126955
hosteleria,fast_food,NA,-3.8800314,40.8810678
comercio,supermarket,Caprabo,-3.6451412,40.5086873
hosteleria,restaurant,Nará,-3.475001,40.4564814
hosteleria,pub,Tasca La Catedral,-3.69278,40.5083412
hosteleria,restaurant,La Barquita,-3.6926415,40.5091194
hosteleria,fast_food,Kebap Montecarmelo,-3.6952422,40.507194
hosteleria,pub,Juan Pelotilla,-3.6957945,40.5065419
comercio,kiosk,NA,-3.6965206,40.5058517
comercio,supermarket,Alcampo,-3.7032844,40.5041349
hosteleria,bar,Maza,-3.7034424,40.5044943
hosteleria,restaurant,El Peregrino,-3.7069933,40.5043246
comercio,beverages,La Viñeta de Carmelo,-3.6976366,40.5032816
hosteleria,restaurant,El Pilar,-3.655565,40.5261547
hosteleria,restaurant,El Guerrero,-3.6554468,40.5262446
hosteleria,restaurant,El Aprendiz de S.,-3.6551179,40.5265044
comercio,car_dealership,Gropo Motor La Cañada,-4.0121988,40.440117
hosteleria,restaurant,Asador Lekeitio,-3.67212,40.4548553
comercio,supermarket,La Plaza de DIA,-3.6718806,40.4547104
hosteleria,restaurant,Mayte Commodore,-3.6855307,40.4457819
comercio,supermarket,Supersol,-3.7139966,40.4432275
comercio,supermarket,Mercadona,-3.7003498,40.4558202
hosteleria,restaurant,La Figal de Pablo,-3.6199174,40.5614296
hosteleria,restaurant,Royal Thai,-3.6711103,40.5113157
comercio,doityourself,Cerrajería Pelayos,-4.3279435,40.3612619
hosteleria,fast_food,Burger King,-3.7008811,40.4265261
hosteleria,restaurant,Ninja Ramen,-3.70103,40.4264788
comercio,optician,Visionlab,-3.8727432,40.4548532
comercio,furniture_shop,Maisons du Monde,-3.8731924,40.4555388
comercio,stationery,Ofiárea,-3.8724265,40.4545159
comercio,shoe_shop,Merkal,-3.8722943,40.4543039
hosteleria,restaurant,Vips,-3.8743421,40.4548737
hosteleria,restaurant,Ginos,-3.8741978,40.4549153
comercio,car_rental,Avis,-3.87288,40.458482
comercio,car_dealership,Concesionario Peugeot,-3.871857,40.4581288
comercio,garden_centre,NA,-4.109868,40.3742577
comercio,supermarket,Ahorramás,-3.6712871,40.5078343
turismo,hotel,Hotel Tach,-3.5853769,40.4730337
hosteleria,restaurant,Palacio del Negralejo,-3.5179956,40.4052724
hosteleria,pub,NA,-3.512607,40.7460379
hosteleria,restaurant,La Taberna de Pernales,-3.7585722,40.2906256
hosteleria,pub,Select,-3.7585313,40.2907471
hosteleria,biergarten,NA,-3.7587035,40.2906935
hosteleria,pub,Bar La Oficina,-3.7575795,40.2881474
hosteleria,pub,Milenium,-3.7570415,40.2873371
hosteleria,pub,Lagarto,-3.7512137,40.2897244
hosteleria,cafe,Facultad de Forestales,-3.7238292,40.4482368
hosteleria,fast_food,McDonald's,-4.0189548,40.637509
comercio,sports_shop,Factor Bike,-3.7553243,40.2855465
hosteleria,bar,Ito Ita,-3.7948595,40.4677937
hosteleria,cafe,NA,-3.9410405,40.4720015
hosteleria,restaurant,Ría del Sella,-3.5813703,40.4791886
hosteleria,pub,Bar la Bodega,-3.6726938,40.4411404
hosteleria,restaurant,Asturias III,-3.4839478,40.4452944
hosteleria,restaurant,El Rey de Oros,-3.5033908,40.568558
hosteleria,restaurant,Gainza,-3.6938322,40.3478745
hosteleria,restaurant,Peña Francia,-3.6997727,40.3492857
hosteleria,restaurant,El Asador de Enrique,-3.7018541,40.348488
hosteleria,restaurant,Restaurante Los Amigos,-3.5833598,40.4511971
hosteleria,restaurant,Restaurante Casa Luis,-3.5818492,40.4514584
hosteleria,restaurant,Pepe's Mesón Restaurante,-3.6704199,40.4828587
hosteleria,pub,Lovely's Blue,-3.6681829,40.4821954
comercio,supermarket,La Sirena,-3.6665575,40.4811317
hosteleria,restaurant,La Negra Tomasa,-3.702398,40.4158435
comercio,supermarket,Maxcoop,-4.3341331,40.3612438
comercio,supermarket,Hiper Usera,-3.7065794,40.3517528
turismo,hotel,Campanile Madrid - Alcalá de Henares,-3.3949571,40.4817023
turismo,hotel,Metropol Rooms Alcalá,-3.3967934,40.4848406
hosteleria,bar,NA,-3.3955349,40.4820954
hosteleria,pub,NA,-3.3957353,40.4820301
comercio,bakery,M. Cerezo,-3.3909458,40.4846334
comercio,supermarket,Dia,-3.5793975,40.4715931
comercio,supermarket,NA,-3.5856385,40.471069
comercio,bookshop,NA,-4.1482958,40.5917626
comercio,supermarket,Ahorramás,-4.0049813,40.6267317
hosteleria,fast_food,Burger King,-4.0042417,40.6332254
comercio,convenience,Autoservicio Carro,-4.1360198,40.5968938
hosteleria,pub,El otro lado,-3.8711082,40.4754295
hosteleria,restaurant,Mood - Grupo Vips,-3.8720987,40.4753341
comercio,supermarket,Carrefour,-3.6983576,40.2720614
hosteleria,restaurant,La Parrilla Del Pinar,-3.6676942,40.4833104
comercio,bicycle_rental,Informacioón y Préstamo de Bicicletas,-3.6123456,40.4634466
comercio,supermarket,Mercadona,-3.4698921,40.4492643
hosteleria,restaurant,NA,-3.7030843,40.4472205
comercio,supermarket,Ahorramás,-4.0050001,40.5744115
hosteleria,fast_food,McDonald's,-3.6519337,40.5260083
hosteleria,restaurant,El mercado de Alcobendas,-3.6509007,40.5269009
hosteleria,restaurant,Vips,-3.396781,40.4815783
hosteleria,restaurant,Ginos,-3.3961612,40.4818007
comercio,doityourself,NA,-3.395052,40.4832135
hosteleria,restaurant,WOK Parrilla,-3.4808456,40.4473368
hosteleria,pub,Taberna Extremeña,-3.7055037,40.4766136
hosteleria,fast_food,Rosca Pizza,-3.7102181,40.4778978
hosteleria,cafe,Grence,-3.6990001,40.3522148
hosteleria,cafe,Cervecería San Miguel,-3.69781,40.3524844
hosteleria,pub,Hidalgo,-3.700993,40.3507362
hosteleria,cafe,Laumar,-3.7009341,40.3526051
hosteleria,cafe,Gelo,-3.6979756,40.3551356
hosteleria,cafe,La Vega,-3.6975824,40.3560126
hosteleria,pub,Venta Carmona,-3.6963515,40.3565863
hosteleria,cafe,La Pinilla,-3.6977291,40.3547142
hosteleria,restaurant,Gallardo,-3.6995041,40.3548451
hosteleria,restaurant,Casa Conel,-3.6986993,40.3543029
hosteleria,cafe,Atalaya,-3.6984345,40.3560711
hosteleria,restaurant,Renato,-3.7044437,40.3506214
hosteleria,pub,Renato,-3.7045905,40.350594
hosteleria,restaurant,Nuevo Mundo,-3.8881823,40.4055876
comercio,supermarket,Mercadona,-3.8968652,40.3998299
hosteleria,restaurant,Seng,-3.8954814,40.4050274
hosteleria,restaurant,Museo del Jamón,-3.7056737,40.4163433
hosteleria,pub,Cervecería Postas Quince,-3.7060266,40.4157937
hosteleria,pub,Cervecería Postas,-3.7059152,40.4158574
hosteleria,fast_food,Pans & Company,-3.7058118,40.4158992
hosteleria,restaurant,Botín,-3.707981,40.4141745
hosteleria,restaurant,La Taberna de la Daniela,-3.7079513,40.4144651
turismo,hotel,Petit Palace Posada del Peine,-3.7060457,40.4156823
hosteleria,restaurant,Las Cuevas de Luis Candelas,-3.7081461,40.4148583
hosteleria,restaurant,Don José,-3.4636555,40.4595156
comercio,supermarket,Condis,-3.6763271,40.4488228
hosteleria,fast_food,Burger King,-3.8968929,40.5153624
hosteleria,restaurant,Kilómetros de pizza,-3.8985666,40.5163
hosteleria,bar,Cervecería Sureste,-3.5889171,40.3642449
comercio,supermarket,Alcampo,-3.3324291,40.5017421
hosteleria,restaurant,Quemada,-3.3899962,40.4850021
comercio,supermarket,Mercadona,-3.4572061,40.4584621
hosteleria,bar,Bar Castilla,-3.4660761,40.4497272
comercio,bakery,Migas,-3.465108,40.4499947
hosteleria,cafe,El Parque,-3.461253,40.4472353
hosteleria,restaurant,Asturias II,-3.4610246,40.4470868
hosteleria,pub,Cricket,-3.4605748,40.446797
hosteleria,fast_food,Telepizza,-3.4610741,40.4475996
hosteleria,restaurant,Chacabuco,-3.4587143,40.4616328
hosteleria,restaurant,Los Amigos,-3.4582738,40.4514157
hosteleria,restaurant,El Charro,-3.4613708,40.449509
hosteleria,restaurant,Bremaik,-3.4613034,40.4494073
hosteleria,restaurant,El Caserón,-3.4555945,40.4496934
hosteleria,restaurant,New Huapango,-3.4665481,40.4522434
hosteleria,restaurant,El Reclamo,-3.4667253,40.4522123
hosteleria,restaurant,Erre que Erre,-3.7041461,40.4326414
hosteleria,bar,El Rosario,-3.690538,40.4035341
turismo,hotel,Hotel Cortezo,-3.7034629,40.4136556
comercio,supermarket,Eroski,-3.8728702,40.3166791
turismo,hotel,Rafael Atocha,-3.6869801,40.4014111
hosteleria,restaurant,Nájera,-3.7133349,40.4349308
hosteleria,fast_food,Telepizza,-3.6600755,40.5557486
comercio,convenience,Supercor Exprés,-3.6567957,40.5468564
hosteleria,restaurant,La Espiga de Oro,-3.6604689,40.5450531
hosteleria,restaurant,Pasiones Argentinas,-3.6592646,40.5453496
comercio,bicycle_shop,Bicicletas Cosme,-3.6595334,40.5413614
comercio,toy_shop,J de Juegos,-3.6573807,40.545461
turismo,hotel,NA,-3.657221,40.5465632
comercio,convenience,Supercor Exprés,-3.7866327,40.4035703
comercio,kiosk,NA,-3.6979483,40.3527743
hosteleria,restaurant,El Cenador de Salvador,-3.9635136,40.6782112
hosteleria,restaurant,Bar Restaurante Emaus,-3.6783029,40.4205502
turismo,hotel,Hotel Adler,-3.6843535,40.4253805
hosteleria,restaurant,Fass,-3.678433,40.4514599
hosteleria,restaurant,Rocky,-3.6769244,40.4511924
hosteleria,restaurant,La Tragantía,-3.6772063,40.4512149
hosteleria,restaurant,La Ancha,-3.6775549,40.4493577
comercio,sports_shop,Decathlon,-3.6070418,40.5667609
comercio,clothes,Nike,-3.6096562,40.5667757
comercio,supermarket,Alcampo,-3.6370272,40.53452
comercio,garden_centre,Los Peñotes,-3.6568832,40.5209546
hosteleria,restaurant,La Vaca Picada,-3.667127,40.5087682
hosteleria,restaurant,Kilómetros de pizza,-3.667902,40.5077141
comercio,supermarket,Carrefour,-3.3711348,40.5035313
hosteleria,restaurant,NA,-3.702338,40.4233171
hosteleria,fast_food,Il Siciliano,-3.7022092,40.4242706
turismo,hotel,Victoria Palace,-4.1439613,40.5907555
turismo,hotel,Hotel Los Lanceros,-4.1437649,40.5911852
turismo,hotel,Florida,-4.1462758,40.5907117
hosteleria,restaurant,081 Napoli,-4.1434981,40.5920273
hosteleria,bar,La Contemporanea,-3.855731,40.3373823
hosteleria,pub,NA,-4.1968243,40.5595236
turismo,hotel,Hotel Praga,-3.7077566,40.3941023
hosteleria,bar,Egunon,-3.5861034,40.4696893
hosteleria,restaurant,MeatLand,-3.5857412,40.4696892
hosteleria,bar,NA,-3.5872112,40.4697057
hosteleria,restaurant,El Liberal,-3.5875248,40.4697035
hosteleria,restaurant,La Estrella de Oriente,-3.5833353,40.4701097
hosteleria,bar,Hippos,-4.1329262,40.5850409
hosteleria,cafe,Blue Mountain,-3.6717216,40.1783691
hosteleria,restaurant,Lobato,-3.6506245,40.4724643
hosteleria,restaurant,Popa,-3.6701079,40.462182
hosteleria,restaurant,La Mano de Pablo,-3.6714025,40.5111716
hosteleria,cafe,Starbucks,-3.7081087,40.4218494
hosteleria,restaurant,Beefcious,-3.6702707,40.5119108
hosteleria,restaurant,La Mezza,-3.6696293,40.5115941
hosteleria,restaurant,NA,-3.6679161,40.506225
turismo,hotel,Hotel Barajas Plaza,-3.576856,40.4728241
comercio,supermarket,Ahorramás,-3.7616662,40.3282644
comercio,supermarket,Simply Market,-3.7700778,40.3310418
hosteleria,cafe,Starbucks,-3.6929385,40.4087536
hosteleria,fast_food,Taco Bell,-3.6925909,40.4090335
hosteleria,cafe,NA,-3.6771609,40.4238303
hosteleria,fast_food,Telepizza,-3.5793861,40.4730413
hosteleria,restaurant,El sol sale para todos,-4.1482769,40.59124
hosteleria,restaurant,La Taberna del Corcho,-4.1483158,40.5910933
hosteleria,cafe,Terraza Los Jardincillos,-4.1471348,40.591244
hosteleria,bar,NA,-4.1496623,40.5915088
hosteleria,cafe,Cafeteria Gemma,-4.1465447,40.5916898
hosteleria,cafe,La Peatonal,-4.146931,40.5917002
comercio,bookshop,NA,-4.1450856,40.591521
hosteleria,cafe,NA,-4.1359608,40.5969305
turismo,hotel,Hotel Carlton,-3.6936762,40.4051563
hosteleria,biergarten,Kiosco La Hora Joven,-3.8702248,40.7276695
hosteleria,fast_food,Burger King,-3.7983129,40.4345569
hosteleria,fast_food,Rodilla,-3.7979112,40.43414
hosteleria,restaurant,El Mesón de Fuencarral,-3.6935078,40.5289203
comercio,convenience,NA,-3.6172672,40.0268835
hosteleria,restaurant,100 Montaditos,-3.6660539,40.4861319
hosteleria,restaurant,Foster's Hollywood,-3.6662334,40.4864162
comercio,garden_centre,Casla,-3.6839756,40.4552402
hosteleria,restaurant,NA,-3.6887416,40.4882786
hosteleria,restaurant,Pizza Hut,-3.4802206,40.4555417
comercio,kiosk,NA,-3.6584699,40.4704132
comercio,kiosk,NA,-3.6740709,40.4541496
hosteleria,cafe,Cafetería Asset,-3.479477,40.4556084
hosteleria,restaurant,Los Montes de Galicia,-3.6682597,40.4347469
hosteleria,pub,Bar Manolo,-3.4805908,40.5347418
turismo,hotel,Villa de Ajalvir,-3.4795002,40.5331832
hosteleria,pub,Bar Miguel,-3.4807771,40.5344067
hosteleria,fast_food,Jurassic Pan,-3.4792476,40.5334827
hosteleria,bar,Rosa 32,-3.4790853,40.5338682
hosteleria,restaurant,Bar El Rincón,-3.5408106,41.0435396
hosteleria,restaurant,Lady Macao,-3.6685214,40.5081428
hosteleria,pub,NA,-3.6611143,40.3947884
hosteleria,cafe,NA,-3.9724201,40.7959485
hosteleria,bar,Mi Habana II,-3.4789754,40.5337762
hosteleria,cafe,Julio's,-3.4805947,40.5319821
turismo,guesthouse,Hospedería de Antonia,-3.4799679,40.5332523
hosteleria,restaurant,Restaurante Ajalvir,-3.4822185,40.5309852
comercio,bakery,El Horno de Ajalvir,-3.4822414,40.5336283
hosteleria,restaurant,De Brasa y Puchero,-3.8811275,40.410113
hosteleria,restaurant,El Rincón del Bierzo,-3.8802177,40.40952
hosteleria,fast_food,Burger King,-3.7630153,40.3857874
hosteleria,cafe,Los Dos Amigos,-3.7103465,40.4244873
hosteleria,cafe,Starbucks,-3.7108488,40.4231601
hosteleria,fast_food,McDonald's,-3.7125739,40.4250761
hosteleria,fast_food,Burger King,-3.7168437,40.431093
comercio,kiosk,NA,-3.7185784,40.4356037
hosteleria,fast_food,Taco Bell,-3.7181645,40.4352774
hosteleria,restaurant,El Vergel,-3.7249779,40.4241504
comercio,supermarket,El Vergel,-3.7249779,40.4241504
hosteleria,restaurant,El Urogallo,-3.7231611,40.4232064
hosteleria,restaurant,El Inti de Oro,-3.6989812,40.415621
hosteleria,restaurant,El Subastero de Málaga,-3.6991796,40.4164715
hosteleria,restaurant,Restaurante La Catedral,-3.7010637,40.4166035
hosteleria,restaurant,Artemisa,-3.6989734,40.4160137
hosteleria,restaurant,El Tronco,-3.6992792,40.4151898
hosteleria,bar,Bar Hawaiano Mauna Loa,-3.7011949,40.4143568
comercio,supermarket,Lidl,-3.7045819,40.4125936
hosteleria,restaurant,Anarkoli,-3.7023086,40.4095795
comercio,supermarket,Carrefour Market,-3.7010047,40.4083576
hosteleria,restaurant,Achuri,-3.6980834,40.4081287
turismo,hotel,NA,-3.7041269,40.4126365
hosteleria,restaurant,Miau,-3.7002686,40.4144723
hosteleria,pub,El Parnasillo del Principe,-3.7000816,40.4141634
hosteleria,restaurant,La Buga del Lobo,-3.6997158,40.4089962
hosteleria,restaurant,Yin He,-3.7494203,40.4002198
hosteleria,cafe,Cristi y Ana,-3.7451231,40.4007796
hosteleria,pub,Bar La Bodega,-3.7467303,40.4013091
hosteleria,pub,Bar Quillo,-3.7486896,40.4015535
hosteleria,cafe,Cafetería El Trébol,-3.7500117,40.4011108
comercio,greengrocer,La Naranjita,-3.750314,40.4010812
comercio,bakery,Pastelería La Trilla,-3.7514551,40.4008254
hosteleria,restaurant,El Pinar,-3.7518806,40.4011609
hosteleria,cafe,PsL,-3.7475374,40.4048037
hosteleria,cafe,Mayka,-3.7473802,40.4048191
hosteleria,restaurant,El Mercado de Montiz,-3.7548689,40.4005868
hosteleria,cafe,Café Viena,-3.7153795,40.4252249
comercio,bookshop,El Aleph,-3.7158966,40.424886
hosteleria,bar,Cervecería Rodríguez,-3.714055,40.4251204
hosteleria,restaurant,Cáscaras,-3.7138414,40.4250934
hosteleria,restaurant,New Bistró,-3.7143347,40.4251961
comercio,supermarket,Dia,-3.714542,40.4254413
hosteleria,pub,Entreacto,-3.7144566,40.4255684
hosteleria,fast_food,Kebab Antalia,-3.7150302,40.4258671
hosteleria,pub,Colorado,-3.7131456,40.4240986
hosteleria,fast_food,KFC,-3.7069741,40.4211338
comercio,kiosk,NA,-3.7248071,40.4137845
hosteleria,restaurant,Sabores patagónicos,-3.7247707,40.413651
hosteleria,restaurant,La Fogata,-3.7243418,40.4136377
turismo,hotel,Florida Norte,-3.7213244,40.4210869
hosteleria,restaurant,Horno Santa María,-3.7209324,40.4205148
hosteleria,restaurant,Florida Norte,-3.7209429,40.4206062
hosteleria,fast_food,Kebab El Couto,-3.7176049,40.4204685
hosteleria,restaurant,Duduá Palacio,-3.7136481,40.4218307
hosteleria,fast_food,Doner Kebap,-3.714266,40.4214201
hosteleria,cafe,Cafetería Sabatini,-3.7127495,40.4199398
hosteleria,cafe,Starbucks,-3.6995474,40.4180265
hosteleria,restaurant,Noor,-3.4734957,40.4533088
hosteleria,restaurant,Buitre,-3.4730245,40.4529285
hosteleria,restaurant,Bar Nueva Estrella,-3.4725875,40.4524153
hosteleria,pub,Valverdy,-3.750563,40.4040748
hosteleria,bar,Casarrubios,-3.7502913,40.4043735
comercio,convenience,Alimentación Sofía,-3.7488723,40.4042474
comercio,travel_agent,Halcón Viajes,-3.7465477,40.4049957
hosteleria,pub,Cafetería Cervecería Lucero,-3.7450635,40.4050629
comercio,kiosk,NA,-3.7458365,40.4049534
hosteleria,cafe,Conrado's Café,-3.6972689,40.4199676
comercio,supermarket,Dia,-3.6980433,40.4204325
comercio,supermarket,La Plaza de DIA,-3.7686687,40.3366023
hosteleria,fast_food,Burger King,-3.4713167,40.456896
comercio,doityourself,Habitacle,-4.3425327,40.356459
hosteleria,restaurant,America's Burger & Coffee,-3.4730395,40.4512373
hosteleria,bar,Los Extremeños,-3.4696003,40.4540884
hosteleria,pub,La sucursal,-3.6547866,40.4504229
